Drug Name	DrugBankID	False Positive DME	PathFX Phenotype	PathFX Phen. CUI	Corrected P-value	Network genes assoc to phen	
chlorpromazine	DB00477	Hypertension	Renovascular hypertension	C0020545	0.000119879803891	ADRB1,CXCL10,FN1,AVPR1A,ADM,SUCNR1,PTGER3,CXCR3,ATM,AGT,AGTR2	
chlorpromazine	DB00477	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000117419691062	CXCL8,SOS1,ADORA1,APOE,F7,PTGDR,RAMP1,ANXA1,ADM,CCL5,CXCL12,DLG4,F2,CALM3,NPY,CYP3A4,RAMP2,ATM,GFAP,P2RY2,AGT,PTGER1,APOA1,EDNRB,TBXA2R,F2RL3,F2R,CXCR4	
chlorpromazine	DB00477	Hemorrhage	Subarachnoid hemorrhage	C0038525	0.000164675492412	SLA2,ADRB1,ADORA1,APOE,EDN1,CXCL12,VIPR2,CALCA,MYLK,F2,ITGA2,HTR1B,TTR,CYP3A4,GFAP,CCL20,AGT,EDNRB,RXFP1,CAMTA1,CXCL1,TACR1,HP	
chlorpromazine	DB00477	Myopathy	Myofibrillar myopathy, BAG3-related	C2678065	0.000153907976693	DMD,TTN,CFH,FN1,LDB3,GSN,AKT1	
chlorpromazine	DB00477	Cerebral infarction	Infarction, Middle Cerebral Artery	C0740392	0.000179381539468	GHRL,ADORA1,APOE,EDN1,C3,CXCL2,CRH,CXCR3,GHSR,AGT	
chlorpromazine	DB00477	Pancreatitis	Acute pancreatitis	C0001339	0.00017422507253	CXCL8,APOE,GALR2,EDN1,PRSS3,PTGDR,PTHLH,GALR3,AGT,TAC1,GAL	
chlorpromazine	DB00477	Ventricular tachycardia	Ventricular tachycardia, catecholaminergic polymorphic, 2	C0042514	0.000232215652306	ADRB1,RYR2,EDN1,SCN5A,CALM3,GNAI2,AGT	
chlorpromazine	DB00477	Delirium	Cocaine delirium	C0011206	0.000206359832636	CXCL8,APOE,DRD2,CALM3,DRD3,CYP3A4	
chlorpromazine	DB00477	Pulmonary edema	Pulmonary edema	C0034063	0.000175579724218	CXCL8,CCR5,CAV1,CXCL2,FPR1,FSHR,GHRH,ALB,F2R	
chlorpromazine	DB00477	Edema	Pulmonary edema	C0034063	0.000175579724218	CXCL8,CCR5,CAV1,CXCL2,FPR1,FSHR,GHRH,ALB,F2R	
chlorpromazine	DB00477	Hemorrhage	Brain Hemorrhage, Traumatic	C0553692	0.000190904411598	F7,GNAS,F2,ITGA2,APOA1	
chlorpromazine	DB00477	Pancreatitis	Pancreatitis, Alcoholic	C0376670	0.000256830293813	APOE,CYP2E1,CCK,PTHLH,ATM,ABCB1	
chlorpromazine	DB00477	Hypertension	Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	C0740394	0.000197236199211	CXCL8,APOC3,APOE,SAA1,ADRB3,HTR2A,APOA4,APOA1	
diazepam	DB00829	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.00010963182117	ABCB1,F7,ALB,APOA1,HP,CYP3A5,CDCP1,CYP2C8,PTGS1,CYP3A4,APOC3,APOA2,NPHS1,CYP2C9,CYP2C19,APOA4,APOC2,SLC25A13,APOE,APOC1	
diazepam	DB00829	Myopathy	Myofibrillar myopathy, BAG3-related	C2678065	0.000153907976693	FN1,LDB3,DMD,TTN,GSN,CFH	
diazepam	DB00829	Myopathy	Myopathy, scapulohumeroperoneal	C0026848	0.000151718483084	ALB,GFAP,CYP3A5,TRAPPC11,LDB3,CYP2C8,RYR2,CYP2B6,CYP3A4,TTR,SCN5A,DMD,CYP2C9,TTN,CHKB,GABRD,CFH,APOE,OBSL1	
diazepam	DB00829	Myocardial infarction	Old myocardial infarction	C0155668	0.000172399260466	APOA1,CYP2C8,CYP2C9,APOA4,APOE	
diazepam	DB00829	Myocardial infarction	Myocardial Infarction	C0027051	7.34480639213e-05	ABCB1,F7,KCNMA1,GFAP,FN1,APOA1,HP,ITGA2,CYP3A5,CDCP1,KRT16,CYP2C8,TSPO,PTGS1,CYP2B6,CYP3A4,APOC3,AHSG,SCN5A,CYP1A2,ATM,APOA2,CYP2C9,CYP2C19,GSN,APOA4,CST3,CFH,APOE,APOC1,SERPING1	
diazepam	DB00829	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.000128689678054	CYP3A5,CYP2B6,CYP3A4,CYP1A2,PDE4B,APOE	
diazepam	DB00829	Hyperlipidemia	Hyperlipidemia, familial combined	C0020474	0.000159221836827	ALB,FN1,APOA1,APOC3,APOA2,APOA4,APOE	
diazepam	DB00829	Myocardial infarction	Acute myocardial infarction	C0155626	0.000128809655181	ABCB1,F7,APOA1,HP,ITGA2,CYP2B6,SCN5A,DMD,CYP2C19,CST3,APOE	
nisoldipine	DB00401	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.00011717654323	CYP1A2,CYP3A5,CYP3A4	
travoprost	DB00287	Hemorrhage	Internal hemorrhage	C0333285	0.000266447368421	GNA11,GNAQ	
estrone	DB00655	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000125891387822	APOC2,CYP2C9,APOE,NPHS1,HP,APOC3,SLC25A13,APOA2,CDCP1,ESR1,APOA4,APOC1,CYP3A5,ABCB1,APOA1,ALB,F7,SLCO1B1,CYP3A4	
estrone	DB00655	Myopathy	Myofibrillar myopathy, BAG3-related	C2678065	0.000216620837152	FN1,DMD,GSN,CFH,LDB3,TTN	
estrone	DB00655	Myopathy	Myopathy, scapulohumeroperoneal	C0026848	0.000168416853681	TTR,CYP2C9,APOE,DMD,GFAP,RYR2,CYP2B6,CYP3A5,CFH,SCN5A,CHKB,ALB,OBSL1,TRAPPC11,LDB3,SLCO1B1,CYP3A4,TTN	
estrone	DB00655	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.000122783805239	PDE4B,APOE,CYP2B6,CYP3A5,CYP1A2,CYP3A4	
estrone	DB00655	Hyperlipidemia	Hyperlipidemia, familial combined	C0020474	0.000165569326104	FN1,APOE,APOC3,APOA2,APOA4,APOA1,ALB	
estrone	DB00655	Delirium	Cocaine delirium	C0011206	0.000149718272069	APOE,ABCG2,CYP3A5,CYP3A4	
asenapine	DB06216	Pancreatitis	Hereditary pancreatitis	C0238339	6.12237474663e-05	CCR6,GNAI2,ADM,EDN1,GCG,PTHLH,TACR2,ADCYAP1,CCL28,CCKBR,CXCR1,NTS,CXCR3,EGF,F2RL1,CXCL10,CXCR2,CXCL6,CXCR4,EGFR,GIP,CXCL8,CXCL1,TAC1,NTSR1,TACR1,ADRB2,SYT1,P2RY6,TACR3,SCT,GAST,MGST1,CXCL5,CASR,CXCL12,CCL20	
asenapine	DB06216	Myocardial infarction	Myocardial Infarction	C0027051	7.43712390063e-05	UTS2,GHRL,EDNRA,ADM,EDN1,GCG,CNR1,CYP2D6,CYP1A2,AGTR2,P2RY12,CCL5,ADRB1,IGF2R,OPRK1,F2R,ADRA2B,VAMP8,ADRA1D,RAMP1,CXCR5,LDLRAP1,EDN2,LDLR,CHRM2,CCR2,GHSR,NPY,F2RL1,CXCL10,CCR3,CCR5,P2RY11,CCR1,ADRB3,TF,TAS2R50,CXCL6,APOB,TBXA2R,CXCL8,PTGER2,C3,GHRH,BDKRB2,F2,ADRB2,GRM8,P2RY2,AGT,AVPR1A,HTR1D,ADORA1,OPRD1,UTS2R,ADORA3,CYP3A4,DAB2,HTR2A,KNG1,RLN2,CASR,EDNRB,BDKRB1,CXCL12	
asenapine	DB06216	Sepsis	Sepsis	C0243026	6.46154889371e-05	C5AR1,ADM,EDN1,CYP1A2,AGTR2,CCL5,CRH,WNT5A,SST,GRPR,F2R,ADRA1D,AAK1,NTS,PNOC,GRP,POMC,C3AR1,CXCL2,CCR2,EDN3,ADRA2A,GAL,TFRC,S1PR3,CXCR2,CXCR4,C5,APP,CXCL8,C3,P2RY1,F2,ADRB2,P2RY2,AGT,LTB4R,SYT1,CALCA,FPR2,GAST,KNG1,EDNRB,SAA1,CXCL12	
asenapine	DB06216	Gastric ulcer	Gastric ulcer	C0038358	9.45024235469e-05	GHRL,ADM,EDN1,CYP2D6,SST,HRH3,EGF,IAPP,CCK,ADRB3,OXT,EGFR,CXCL8,BDKRB2,OXTR,GAST,BDKRB1	
asenapine	DB06216	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000137992813098	TRH,ADM,GCG,CNR1,CYP2D6,AGTR2,CCL5,LRP2,ADRB1,PTH,FSHR,LDLRAP1,LDLR,CCR2,NPY,CCR5,ADRB3,GAL,APOB,CCR7,C3,F2,ADRB2,AGT,CYP3A4,SAA1	
asenapine	DB06216	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000118986621122	ADM,CCL5,F2R,RAMP1,LDLR,NPY,RAMP2,PTGER1,CXCR4,APOB,TBXA2R,CXCL8,F2RL3,F2,P2RY2,AGT,ADORA1,PTGDR,CYP3A4,ANXA1,EDNRB,CXCL12	
asenapine	DB06216	Pancreatitis	Pancreatitis	C0030305	0.000114362371727	GHRL,EDNRA,EDN1,PTHLH,CNR1,CD4,CCL5,SST,CNR2,CCR1,CCK,TF,AP2S1,CXCL8,PPY,BDKRB2,TACR1,CALCA,SCT,HTR2A,CASR	
asenapine	DB06216	Myocardial infarction	Acute myocardial infarction	C0155626	0.000155111367192	EDNRA,ADM,EDN1,GCG,CYP2D6,P2RY12,PIK3C2A,ADRB1,ADRA2B,CHRM2,CCL21,P2RY11,CXCR4,APOB,CXCL8,F2,AGT,HTR2A,CXCL12	
asenapine	DB06216	Cerebral infarction	Infarction, Middle Cerebral Artery	C0740392	0.000177293348372	GHRL,EDN1,CRH,CXCR3,CXCL2,GHSR,C3,AGT,ADORA1	
asenapine	DB06216	Hemorrhage	Subarachnoid hemorrhage	C0038525	0.00018603415887	EDN1,RXFP1,ADRB1,VIPR2,BIN1,CXCL1,TACR1,F2,ADRB2,HTR1B,AGT,ADORA1,CALCA,DNAJC6,CYP3A4,EDNRB,CXCL12,CCL20	
pazopanib	DB06589	Gastric ulcer	Gastric ulcer	C0038358	0.000102203182375	FGFR1,SOS1,PDGFRA,KDR,EGFR,CYP2D6,PDGFA,TEK,EGF,ANGPT1,FGFR2,IL2,CYP2C8,FLT1,PDGFRB,FGF2,HGF,MET,NRG1	
pazopanib	DB06589	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000132056596461	PIK3CA,SOS1,ARTN,KDR,PIK3CB,PSPN,PIK3CD,ANGPT1,CSF2,DLG4,CYP3A4,HBEGF,GDNF,FGF2,HGF,CDC42,CALM3	
pazopanib	DB06589	Myopathy	Peripheral neuropathy, myopathy, hoarseness, and hearing loss	C0031117	0.000168637015908	RASGRP1,ERLIN2,PIK3CA,IL3,SPTBN2,ARTN,CD28,EGFR,ICOS,KRAS,CYP1A2,EGF,CSF2,GFRA1,CYP3A4,MAPK1,NEFL,PTK2B,IL2,CYP2C8,GDNF,FGFR4,ERBB2,JAK2,HGF,SH2B3,ITGB3,RET,ABCB1	
pazopanib	DB06589	Peripheral neuropathy	Peripheral neuropathy, myopathy, hoarseness, and hearing loss	C0031117	0.000168637015908	RASGRP1,ERLIN2,PIK3CA,IL3,SPTBN2,ARTN,CD28,EGFR,ICOS,KRAS,CYP1A2,EGF,CSF2,GFRA1,CYP3A4,MAPK1,NEFL,PTK2B,IL2,CYP2C8,GDNF,FGFR4,ERBB2,JAK2,HGF,SH2B3,ITGB3,RET,ABCB1	
timolol	DB00373	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000123153275753	ADRB1,ABCB1,LRP2,ADRB3,ADRB2,GCG,LDLRAP1,ADM,PTH,CYP2C19,FSHR,LDLR,APOB,CYP2D6	
timolol	DB00373	Gastric ulcer	Gastric ulcer	C0038358	0.000105209739584	ADRB3,ADM,CYP2C19,IAPP,CYP2D6,EGFR,EGF	
alfuzosin	DB00346	Pancreatitis	Hereditary pancreatitis	C0238339	9.80984002415e-05	CCKBR,P2RY6,F2RL1,NTSR1,PRSS3,HP,CASR,GCG,NTS,TACR1,ALB,TAC1,MGST1,APOE,EDN1,TSC22D1,TACR3,TACR2,KLK3,PLAG1,GAST	
alfuzosin	DB00346	Hypertension	Hypertension	C0020538	4.23907319642e-05	ADRA1A,APOC1,KNG1,UTS2,UTS2R,CYSLTR2,EDN3,HP,EDNRB,CASR,EDNRA,GCG,NTS,TAC3,TACR1,ALB,ADRA1B,TRH,CHRM3,GHSR,GCGR,PTGER1,KISS1,APOE,LPAR1,MGST3,ADRA1D,EDN1,BDKRB1,SAA1,F2R,BDKRB2,TACR3,TRHR,CST3,APP,F2,GNA12,CYP3A4,OXT,EDN2,P2RY2,AGT,GNRH1,LPAR2,KCNH2,AVPR1A,GHRL,GNA14,HTR2B,OXTR,KCNMA1,XCL1	
alfuzosin	DB00346	Hypertension	Essential hypertension	C0085580	5.5805342502e-05	ADRA1A,KNG1,UTS2,PTGFR,HP,EDNRA,ALB,ADRA1B,GCGR,APOE,LPAR1,ADRA1D,EDN1,BDKRB1,BDKRB2,TRHR,EDN2,P2RY2,AGT,LPAR2,KCNH2,AVPR1A,KCNMA1	
alfuzosin	DB00346	Myocardial infarction	Myocardial Infarction	C0027051	6.47058823529e-05	APOC1,KNG1,GFAP,UTS2,CDCP1,F2RL1,UTS2R,GSN,HP,EDNRB,CASR,AHSG,EDNRA,GCG,SCN5A,SERPING1,P2RY11,GHSR,APOE,TBXA2R,ADRA1D,EDN1,BDKRB1,F2R,BDKRB2,CST3,F2,CYP3A4,EDN2,P2RY2,AGT,AVPR1A,GHRL,KCNMA1	
alfuzosin	DB00346	Hypertension	Pulmonary hypertension, neonatal, susceptibility to	C0020542	0.000101423226013	UTS2,F2RL1,NPS,CYSLTR1,EDNRB,CASR,EDNRA,TACR1,TAC1,APOE,EDN1,UTS2B,BDKRB2,TACR2,F2,AGT,HTR2B	
alfuzosin	DB00346	Hypertension	genetic hypertension	C0598428	5.87228717369e-05	ADRA1A,CYSLTR2,EDNRA,EDN1,AGT,LPAR2	
alfuzosin	DB00346	Sepsis	Sepsis	C0243026	7.62623633524e-05	APOC1,KNG1,GRP,GSN,EDN3,BBC3,EDNRB,NTS,LTB4R,SERPING1,GRPR,APOE,ADRA1D,P2RY1,EDN1,SAA1,F2R,APP,F2,P2RY2,AGT,GAST	
alfuzosin	DB00346	Gastric ulcer	Gastric ulcer	C0038358	0.000105209739584	CCK,EDN1,BDKRB1,BDKRB2,OXT,GHRL,GAST,OXTR	
alfuzosin	DB00346	Pancreatitis	Pancreatitis	C0030305	0.000175447124765	CCK,CASR,EDNRA,TACR1,ALB,APOE,EDN1,NCOA3,BDKRB2,SLC25A13,GHRL,CTSL	
alfuzosin	DB00346	Myocardial infarction	Acute myocardial infarction	C0155626	0.000147844485586	HP,EDNRA,GCG,SCN5A,P2RY11,APOE,EDN1,CST3,F2,AGT,KCNH2	
alfuzosin	DB00346	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000123153275753	APOC1,CDCP1,HP,GCG,ALB,TRH,APOE,SAA1,F2,CYP3A4,AGT,SLC25A13	
alfuzosin	DB00346	Hemorrhage	Subarachnoid hemorrhage	C0038525	0.000209892305206	GFAP,HP,EDNRB,TACR1,CAMTA1,APOE,EDN1,F2,CYP3A4,AGT,SLA2	
alfuzosin	DB00346	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000154221912073	GFAP,F2RL3,EDNRB,PTGER1,APOE,TBXA2R,F2R,F2,CYP3A4,P2RY2,AGT	
droperidol	DB00450	Pancreatitis	Hereditary pancreatitis	C0238339	0.000155854126679	F2RL1,CXCL1,CXCL5,CXCL6,CCL28,EDN1,CASR,CXCR2,TACR3,CCL20,NTSR1,CXCL8,CCR6,NTS,GCG,TAC1,CXCR3,GNAI2,TACR1,P2RY6,TACR2,CXCL10,GAST,CXCL12,CCKBR,CXCR1,CXCR4	
droperidol	DB00450	Sepsis	Sepsis	C0243026	0.000101319462909	C5AR1,CCL5,S1PR3,POMC,GRP,APP,LTB4R,CXCL2,EDN1,CCR2,ADRA2A,EDN3,CXCR2,C3,P2RY2,SAA1,GAL,ADRA1D,CXCL8,SST,GRPR,NTS,F2R,EDNRB,P2RY1,C5,KNG1,AGT,C3AR1,AGTR2,GAST,FPR2,CXCL12,CXCR4,F2,PNOC	
droperidol	DB00450	Myocardial infarction	Myocardial Infarction	C0027051	0.000110094909405	OPRK1,CCR3,CCL5,GRM8,GHRL,ADORA1,F2RL1,BDKRB1,CXCL6,CXCR5,EDN1,CCR2,CASR,P2RY12,UTS2,C3,P2RY2,AVPR1A,ADRA1D,OPRD1,CXCL8,UTS2R,EDN2,GHSR,CNR1,CCR5,GCG,F2R,EDNRB,TBXA2R,KNG1,AGT,HTR1D,TAS2R50,AGTR2,BDKRB2,P2RY11,NPY,CXCL10,CCR1,CXCL12,EDNRA,F2,ADORA3,ADRA2B	
droperidol	DB00450	Gastric ulcer	Gastric ulcer	C0038358	0.00018669527897	GHRL,BDKRB1,OXT,EDN1,CXCL8,SST,CCK,BDKRB2,OXTR,HRH3,GAST	
droperidol	DB00450	Cerebral infarction	Infarction, Middle Cerebral Artery	C0740392	0.000189802915563	GHRL,ADORA1,CXCL2,EDN1,C3,GHSR,CXCR3,AGT	
droperidol	DB00450	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000222585330428	CCL5,ADORA1,PTGER1,P2RY2,CXCL8,F2R,EDNRB,TBXA2R,AGT,F2RL3,NPY,CXCL12,ANXA1,CXCR4,F2	
droperidol	DB00450	Pancreatitis	Pancreatitis	C0030305	0.000203508292825	PPY,CCL5,GHRL,EDN1,CASR,CXCL8,SST,CNR1,CCK,TACR1,BDKRB2,CCR1,CNR2,EDNRA	
droperidol	DB00450	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000172636176753	CCL5,TRH,CCR2,C3,SAA1,GAL,CNR1,CCR5,GCG,AGT,AGTR2,NPY,F2,CCR7	
droperidol	DB00450	Myocardial infarction	Acute myocardial infarction	C0155626	0.000257528089888	EDN1,P2RY12,CXCL8,GCG,AGT,P2RY11,CCL21,CXCL12,EDNRA,CXCR4,F2,ADRA2B	
droperidol	DB00450	Pancreatitis	Acute pancreatitis	C0001339	0.000305263157895	EDN1,GAL,CXCL8,TAC1,AGT,GALR3,GALR2	
droperidol	DB00450	Edema	Cerebral edema	C0006114	0.000187000726216	CXCL2,EDN1,AVPR1A,F2R,C5,F2	
almotriptan	DB00918	Pneumonia	Pneumonia	C0032285	6.46111207345e-05	CCL5,C5AR1,CXCL8,CXCL9,CCR8,CCR2,CCR9,CXCL1,POMC,CCR3,CXCL13,ADORA3,CCR6,C3AR1,CCL20,CXCL2,CCL19,CXCR4,KNG1,PF4,LPAR2,LPAR1,FMO3,CXCL5,C3,CYP2E1,PTGDR2,CXCL12,CXCR3,CXCR2,NPW,CCR1	
almotriptan	DB00918	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.000134538207173	DRD3,MTNR1B,CYP2D6,CNR1,CYP1A2,CYP3A4,DRD4,MTNR1A,MAOA	
almotriptan	DB00918	Sepsis	Sepsis	C0243026	5.83091320889e-05	CCL5,C5AR1,CXCL8,APP,CCR2,S1PR3,POMC,AGT,C3AR1,ADRA2A,CXCL2,CXCR4,KNG1,AGTR2,SAA1,CYP1A2,C3,CYP2E1,PNOC,GAL,CXCL12,C5,CXCR2,SST,FPR2	
almotriptan	DB00918	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000134241245136	CCR7,CCL5,CYP2C8,NPY,CYP2D6,CNR1,CCR2,AGT,CYP2C19,CCR5,AGTR2,SAA1,CYP3A4,C3,GAL	
almotriptan	DB00918	Pneumonia	Streptococcal pneumonia	C0155862	0.000148348556388	CCL5,CXCL8,C3,PPBP	
apomorphine	DB00714	Pancreatitis	Hereditary pancreatitis	C0238339	6.76152337769e-05	CCL28,CXCL8,ADCYAP1,TACR1,ADM,CCL20,PTHLH,GNAI2,CXCR1,CXCR3,SCT,NTSR1,CXCL1,CCKBR,CXCL10,CXCR2,TACR2,GAST,CCR6,CXCL5,NTS,CXCR4,CASR,TAC1,TACR3,F2RL1,CXCL12,GCG,EDN1,GIP,CXCL6,P2RY6,MGST1	
apomorphine	DB00714	Hypertension	genetic hypertension	C0598428	8.26245443499e-05	CXCR6,ADRA2B,LPAR2,SSTR4,ACKR3,PTH,PTHLH,ADRA1A,AGT,EDN1,EDNRA,CYSLTR2	
apomorphine	DB00714	Sepsis	Sepsis	C0243026	6.22881410715e-05	CRH,CALCA,AGTR2,CCR2,GAL,EDN3,SST,CXCL8,C3,ADM,F2,POMC,C3AR1,LTB4R,APP,SAA1,PNOC,EDNRB,CXCR2,C5AR1,F2R,C5,GAST,FPR2,CYP1A2,NTS,GRPR,CXCR4,ADRA2A,ADRA1D,AGT,CCL5,CXCL12,EDN1,GRP,P2RY2,CXCL2,P2RY1,KNG1,S1PR3	
apomorphine	DB00714	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.000122783805239	HTR6,HTR2C,DRD2,HTR1F,CNR1,F2R,CYP1A2,MTNR1B,DRD3,MTNR1A,DRD4,HTR2A,DRD1	
apomorphine	DB00714	Hypertension	Pulmonary hypertension, neonatal, susceptibility to	C0020542	8.87124280981e-05	RAMP2,ADORA2B,NPY,VIP,CALCA,APLNR,CCR7,CXCL8,TACR1,ADM,UTS2,CXCR1,F2,ADRB1,CYSLTR1,EDNRB,CXCR2,BDKRB2,TACR2,HTR1B,AGT,CASR,NPS,TAC1,CCL5,F2RL1,EDN1,EDNRA,UTS2B,HTR2B	
apomorphine	DB00714	Hypertension	Essential hypertension	C0085580	7.23891790879e-05	NPY,VIP,CALCA,AGTR2,ADRA2B,APLNR,EDN2,CALCRL,LPAR2,ADM,PTH,ADRB3,UTS2,GNAI2,ADORA1,POMC,ADRB1,LPAR1,AVPR1A,GNAS,BDKRB2,ADRA1A,FSHR,BDKRB1,ADRA1D,AGT,ADRA1B,GCGR,EDN1,P2RY2,PTGFR,TRHR,EDNRA,HTR2A,KNG1,DRD1	
apomorphine	DB00714	Gastric ulcer	Gastric ulcer	C0038358	0.000107907742998	OXTR,SST,CXCL8,ADM,GHRL,ADRB3,OXT,HRH3,BDKRB2,GAST,IAPP,BDKRB1,CCK,EDN1	
apomorphine	DB00714	Hypertension	Primary pulmonary hypertension	C0152171	9.90201134605e-05	VIP,APLNR,CCR7,EDNRB,BDKRB2,F2R,HTR1B,BDKRB1,CXCR4,NPS,CCR1,CCL5,F2RL1,CCR5,CXCL12,EDN1,EDNRA,KNG1,HTR2B	
apomorphine	DB00714	Hypertension	Renovascular hypertension	C0020545	0.000108755926344	AGTR2,ADM,CXCR3,ADRB1,AVPR1A,PTGER3,CXCL10,AGT,SUCNR1	
apomorphine	DB00714	Hypertension	Pulmonary arterial hypertension	C3203102	0.000118004477135	VIP,APLNR,CCR7,EDNRB,BDKRB2,F2R,CCR6,HTR1B,BDKRB1,CXCR4,NPS,CCR1,CCL5,F2RL1,CCR5,CXCL12,EDN1,EDNRA,KNG1,HTR2B	
apomorphine	DB00714	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000125891387822	NPY,AGTR2,CCR7,CCR2,GAL,C3,ADM,PTH,ADRB3,F2,ADRB1,SAA1,CNR1,TRH,FSHR,AGT,CCL5,CCR5,GCG	
apomorphine	DB00714	Pancreatitis	Pancreatitis	C0030305	0.000143847589567	CNR2,CALCA,SST,CXCL8,TACR1,GHRL,PPY,PTHLH,SCT,CNR1,BDKRB2,CASR,CCR1,CCL5,CCK,EDN1,EDNRA,HTR2A	
apomorphine	DB00714	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000134389962846	RAMP2,NPY,CXCL8,ADM,ADORA1,F2,RAMP1,PTGER1,EDNRB,PTGDR,F2R,CXCR4,AGT,CCL5,ANXA1,CXCL12,F2RL3,P2RY2	
apomorphine	DB00714	Cerebral infarction	Infarction, Middle Cerebral Artery	C0740392	0.000159893565554	CRH,C3,GHRL,ADORA1,CXCR3,GHSR,AGT,EDN1,CXCL2	
apomorphine	DB00714	Pancreatitis	Acute pancreatitis	C0001339	0.000197105887789	GAL,CXCL8,PTHLH,PTGDR,GALR2,GALR3,AGT,TAC1,EDN1	
apomorphine	DB00714	Pulmonary edema	Pulmonary edema	C0034063	0.000189579455317	FPR1,CXCL8,GHRH,F2R,FSHR,CCR5,CXCL2	
apomorphine	DB00714	Hemorrhage	Subarachnoid hemorrhage	C0038525	0.000189631849133	CALCA,TACR1,CCL20,ADORA1,F2,ADRB1,CXCL1,RXFP1,EDNRB,HTR1B,AGT,CXCL12,EDN1,VIPR2	
linezolid	DB00601	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.00011272115489	MAOA,MAOB	
tramadol	DB00193	Sepsis	Sepsis	C0243026	6.4606374748e-05	CXCL8,C3,C5AR1,C5,P2RY2,CCR2,PNOC,SST,CCL5,C3AR1,AGTR2,GRP,NTS,CXCL2,POMC,F2,GAL,CXCR4,GAST,EDN3,CXCR2,KNG1,FPR2,S1PR3,EDNRB,GRPR,EDN1,P2RY1,ADRA2A,SAA1,AGT,CXCL12,F2R,LTB4R,APP,ADRA1D	
tramadol	DB00193	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.000114504300689	CYP2B6,HTR1F,HTR2C,SLC6A4,CNR1,MTNR1B,F2R,MTNR1A,DRD3,DRD4,CYP3A4,CYP2D6	
tramadol	DB00193	Gastric ulcer	Gastric ulcer	C0038358	9.50473415878e-05	BDKRB2,CXCL8,BDKRB1,SST,CCK,HRH3,GAST,EDN1,OXT,OXTR,GHRL,CYP2D6	
tramadol	DB00193	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000132067851373	C3,CCR2,CCR5,CCL5,AGTR2,F2,NPY,GAL,TRH,CNR1,SAA1,AGT,GCG,CCR7,CYP3A4,CYP2D6	
tramadol	DB00193	Cerebral infarction	Infarction, Middle Cerebral Artery	C0740392	0.000159747958606	C3,ADORA1,CXCL2,CXCR3,EDN1,AGT,GHRL,GHSR	
nicardipine	DB00622	Pancreatitis	Hereditary pancreatitis	C0238339	6.12237474663e-05	CXCL1,CYP2E1,CXCR1,NTSR1,GNAI2,TACR2,SYT1,GAST,KLK3,ADRB2,APOE,ABCB1,P2RY6,CXCL6,PLAG1,F2RL1,HP,CXCL10,HRAS,TSC22D1,CXCR4,TACR3,PRSS3,GCG,CXCR2,CCKBR,NTS,ALB,CXCR3,TAC1,NFATC1,CXCL5,EGFR,CCR6,EDN1,EGF,CCL28,SOS1,CXCL12,CXCL8,TACR1,CCL20,MGST1,CASR	
nicardipine	DB00622	Sepsis	Sepsis	C0243026	6.46154889371e-05	WNT5A,CYP2E1,ADRA2A,ADRA1D,APOC1,KNG1,C3,EDNRB,AGTR2,SYT1,GAST,EDN3,LTB4R,C5AR1,P2RY1,ADRB2,F2,APOE,FPR2,MYLK,GAL,CCR2,BBC3,SAA1,CAV1,CCL5,S1PR3,CXCL2,AGT,CXCR4,GRP,PYGM,CXCR2,NTS,POMC,GSN,PNOC,SST,APP,F2R,PPP3CA,SERPING1,C5,EDN1,C3AR1,GRPR,CXCL12,CXCL8,TFRC,P2RY2,GRIN2A,AAK1	
nicardipine	DB00622	Pneumonia	Pneumonia	C0032285	6.44913036786e-05	CXCL1,CYP2E1,CCR3,CCL19,PF4,KNG1,C3,CXCL9,PTAFR,LTB4R,C5AR1,ADRB2,MYLK,CCR2,LPAR2,CCR8,CAV1,CCR9,NPW,F2RL1,HP,CCR1,CCL5,CXCL2,ADORA3,CXCR4,TRIP10,CXCR2,CXCR3,POMC,TAC1,CXCL5,PTGDR2,NLRC4,EGFR,F2R,CCR6,C3AR1,IGF2R,LPAR1,CXCL12,CXCL8,CCL20,CXCL13,CYSLTR1	
